"","level","area","inc","country","age","prev","sexRatio15_49","sexRatio15_64","malePrev","maleART","sexualDebut20_49","sexualDebut25_49"
"5352",2,"Bindura",2.22886725594015,"ZWE","Y025_029",9.98307916782612,0.973700123509106,0.965526445723994,14.3393229142332,96.3239806519157,17.9,17.9
"5353",2,"Centenary",1.0252313279224,"ZWE","Y025_029",6.04095480355388,0.974978553816115,0.965217654600387,7.00965020977163,97.970136762471,17.9,17.9
"5354",2,"Guruve",2.37676539012582,"ZWE","Y025_029",8.56405998931465,0.975490228449583,0.964437821970908,12.7490830936121,82.9746722197191,17.9,17.9
"5355",2,"Mazowe",1.68035183993788,"ZWE","Y025_029",9.65333480795376,0.973669732165752,0.965237359723354,12.1283868856947,97.5156367438834,17.9,17.9
"5356",2,"Mbire",0.857861671364864,"ZWE","Y025_029",5.28208839472453,0.975446781275555,0.96395729349411,5.84954145302448,98.347251120451,17.9,17.9
"5357",2,"Mt. Darwin",1.3105402022046,"ZWE","Y025_029",7.7322829657373,0.975392037307899,0.965063885289962,8.26123958190139,96.8297858069222,17.9,17.9
"5358",2,"Rushinga",1.23135289075846,"ZWE","Y025_029",7.41098420438162,0.974995229117463,0.964093865321629,8.08301612352477,97.8792642315585,17.9,17.9
"5359",2,"Shamva",1.44830565241864,"ZWE","Y025_029",8.22034372953441,0.974804318457633,0.966037555125696,10.3042395956618,97.0536907421455,17.9,17.9
"5360",2,"Chikomba",1.48713958194172,"ZWE","Y025_029",9.12273955075103,0.972201117522904,0.954589177657463,11.8140535228282,99.9907581886735,18.6,18.6
"5361",2,"Goromonzi",1.33386055210373,"ZWE","Y025_029",7.53381708023443,0.968203502886156,0.958088828766227,10.1571520072022,99.9907232590778,18.6,18.6
"5362",2,"Hwedza",1.6583287260232,"ZWE","Y025_029",10.2075553302943,0.971945879636317,0.955511189820105,15.0053280941955,99.9946447092649,18.6,18.6
"5363",2,"Marondera",1.30886436129563,"ZWE","Y025_029",7.51649511586458,0.969439491017774,0.957569198243669,9.9595572429634,99.9891685294161,18.6,18.6
"5364",2,"Mudzi",1.60916838925395,"ZWE","Y025_029",9.94271828217387,0.972147044896778,0.956273236367324,11.7637907918447,99.9920165142129,18.6,18.6
"5365",2,"Murehwa",1.31612662055395,"ZWE","Y025_029",8.73268183185352,0.971780249066381,0.957211778712352,9.42055383631158,99.9957104141856,18.6,18.6
"5366",2,"Mutoko",1.42545962948979,"ZWE","Y025_029",9.78906579169671,0.971291493742038,0.956054776947992,10.0281339902833,99.9974621778076,18.6,18.6
"5367",2,"Seke",2.66447187395513,"ZWE","Y025_029",8.81706760843834,0.967259503927612,0.959026602506105,12.7905810790678,99.9010105942986,18.6,18.6
"5368",2,"Ump",1.35079237509193,"ZWE","Y025_029",7.56535034166227,0.97106144333055,0.955334740820743,10.0285457990406,99.9881733677766,18.6,18.6
"5369",2,"Chegutu",1.76188904850219,"ZWE","Y025_029",10.0880763548569,0.975355532760946,0.961195598723973,13.8286214414096,99.9993981953863,18.1,18.1
"5370",2,"Hurungwe",1.47217739389345,"ZWE","Y025_029",8.17436923426103,0.975507520548237,0.959924817115624,10.9125247468503,99.9996513407487,18.1,18.1
"5371",2,"Kariba",1.32675512347435,"ZWE","Y025_029",7.17567193590766,0.973949442404352,0.961749064193024,8.79907079613972,99.9998521134297,18.1,18.1
"5372",2,"Makonde",1.47212513724239,"ZWE","Y025_029",9.46247837014435,0.975249667967424,0.960735052420736,9.91876109287003,99.9998443665595,18.1,18.1
"5373",2,"Mhondoro",1.79205375269024,"ZWE","Y025_029",10.386735846917,0.975024780292061,0.961794528758936,13.6843382967972,99.9996874269379,18.1,18.1
"5374",2,"Sanyati",1.96075427133574,"ZWE","Y025_029",7.41903528316795,0.974406887526958,0.961240559798694,8.64283708738618,99.9984489213507,18.1,18.1
"5375",2,"Zvimba",1.49019330795892,"ZWE","Y025_029",8.64522788612861,0.975001913914179,0.95978715429354,10.7370240152048,99.9997235203659,18.1,18.1
"5376",2,"Bikita",2.978756327707,"ZWE","Y025_029",10.1988097019963,0.963759092821221,0.950414126903022,11.4585000920335,97.5910780796984,18.9,18.9
"5377",2,"Chiredzi",2.39452905097557,"ZWE","Y025_029",7.265297754778,0.957239564266989,0.946656954124893,11.6798204642747,98.7888628516022,18.9,18.9
"5378",2,"Chivi",2.41151579248309,"ZWE","Y025_029",10.5333126134403,0.963303531596325,0.949715430901874,9.79983621350573,99.5859210549305,18.9,18.9
"5379",2,"Gutu",2.63906428356537,"ZWE","Y025_029",11.2801953142268,0.963689206523796,0.948988077779151,11.7731613491072,99.1784020656713,18.9,18.9
"5380",2,"Masvingo",2.23803174294219,"ZWE","Y025_029",8.33155393208093,0.959733694056793,0.949604182895565,11.4828517557982,99.4962748380269,18.9,18.9
"5381",2,"Mwenezi",2.35463360862911,"ZWE","Y025_029",9.53596948589895,0.960561725161138,0.948506141015046,10.9334727766547,99.8691559228985,18.9,18.9
"5382",2,"Zaka",3.05316723393864,"ZWE","Y025_029",13.2143150188989,0.963688976613413,0.948510590577609,13.2793350713696,99.2038084945099,18.9,18.9
"5383",2,"Binga",1.66414362456898,"ZWE","Y025_029",5.54983074318089,0.964059686010183,0.949349497330878,6.15317800444647,94.179683643563,17.7,17.7
"5384",2,"Bubi",3.63954200032551,"ZWE","Y025_029",12.2843957266871,0.965290048730947,0.950696097551441,15.0643755580595,94.9653446304285,17.7,17.7
"5385",2,"Hwange",3.42963061672707,"ZWE","Y025_029",11.7970377349476,0.962064130164959,0.952087399297531,16.7064064197658,97.3012815260192,17.7,17.7
"5386",2,"Lupane",5.27360552609911,"ZWE","Y025_029",19.9955522250322,0.965267769646929,0.947275674060458,19.9757738174106,92.7045459143566,17.7,17.7
"5387",2,"Nkayi",4.03763201111005,"ZWE","Y025_029",14.8947094873479,0.965927131575845,0.948381950968972,16.9601296701846,95.667254058963,17.7,17.7
"5388",2,"Tsholotsho",6.38065735422574,"ZWE","Y025_029",27.6789537800309,0.96724311891745,0.948410641545843,23.2000999704644,91.6176986538908,17.7,17.7
"5389",2,"Umguza",5.88114833490368,"ZWE","Y025_029",16.2346837017249,0.965599838142528,0.952752795804011,21.3999893585583,87.1823946150819,17.7,17.7
"5390",2,"Beitbridge",6.78618117023578,"ZWE","Y025_029",12.4934997879857,0.967627154095532,0.953946120749235,16.0061889992604,65.4373868786592,18.1,18.2
"5391",2,"Bulilima",8.24633318456708,"ZWE","Y025_029",31.2203223960866,0.97577508617585,0.948870240042052,26.8619442487776,90.1345560051349,18.1,18.2
"5392",2,"Gwanda",5.85904314491427,"ZWE","Y025_029",15.1640585476921,0.969266702847745,0.945543263367132,20.1507436357449,88.2751460641871,18.1,18.2
"5393",2,"Insiza",5.52383430543349,"ZWE","Y025_029",15.3605509273376,0.969894908150142,0.947176058309201,18.9121798319862,92.3722610541365,18.1,18.2
"5394",2,"Mangwe",7.22328552153273,"ZWE","Y025_029",24.8440442104983,0.972975266433627,0.950570806136306,27.0167513736775,97.1473929719079,18.1,18.2
"5395",2,"Matobo",5.87215537343353,"ZWE","Y025_029",20.6070693237889,0.972691489041911,0.943075922890624,19.4760207287697,94.4072002540403,18.1,18.2
"5396",2,"Umzingwane",5.03834099449828,"ZWE","Y025_029",13.1990220841096,0.970299103919811,0.945298968985356,20.3911884806038,91.744963576215,18.1,18.2
"5397",2,"Chirumhanzu",4.12774171945381,"ZWE","Y025_029",11.9587265100476,0.985613556334462,0.973265887243184,12.7517592854542,96.1535955754024,18.5,18.6
"5398",2,"Gokwe North",2.6207130432943,"ZWE","Y025_029",5.36954897754935,0.986106747030787,0.975608587512525,6.06280561543071,93.8850013922499,18.5,18.6
"5399",2,"Gokwe South",2.95333456581091,"ZWE","Y025_029",8.10943015169212,0.985586424433941,0.975058679573654,10.1291986896226,97.4677106104545,18.5,18.6
"5400",2,"Gweru",4.00577641247037,"ZWE","Y025_029",13.3199286313465,0.985692730455669,0.976461756788461,12.2654929518512,98.3900273478315,18.5,18.6
"5401",2,"Kwekwe",4.05222003491524,"ZWE","Y025_029",10.0526541293613,0.985428755059641,0.975873107601251,13.0827296149611,96.4479972184321,18.5,18.6
"5402",2,"Mberengwa",4.69875966690563,"ZWE","Y025_029",13.2391952719957,0.985880533339444,0.97329804928029,16.1811065001773,96.4074091722692,18.5,18.6
"5403",2,"Shurugwi",5.0925116204449,"ZWE","Y025_029",12.2743050482986,0.985429388969367,0.97466438095771,13.3138220909073,94.8023215910419,18.5,18.6
"5404",2,"Zvishavane",4.54807354438178,"ZWE","Y025_029",12.7738034508987,0.984341585504599,0.974913980839057,15.4340552203079,97.4643349026797,18.5,18.6
"5405",2,"Buffalo City Mm",0.160019194539609,"ZAF","Y010_014",2.55312624976786,0.97657815269951,0.927736062457787,17.7998290368245,58.985017780736,17.4,17.5
"5406",2,"Sarah Baartman Dm",0.117308329346897,"ZAF","Y010_014",1.78783353196748,1.03562255049897,0.986583708384391,12.8760032919525,58.9060900640153,17.4,17.5
"5407",2,"Amathole Dm",0.150954275284692,"ZAF","Y010_014",1.63681786404636,1.03407651459291,0.921987191004301,17.5552840612601,65.3787996145109,17.4,17.5
