"","area","age","mean","lower_ART","upper_ART","inc","lower_inc","upper_inc","level","prev","lower_prev","upper_prev","country","sex"
"6817","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,4,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6818","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,5,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6819","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,3,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6820","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,4,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6821","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,5,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6822","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,3,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6823","Neno","Y010_014",0.628022369611335,0.519179762733791,0.724622595411973,0,0,0,4,0.0106622937187358,0.00843468923489896,0.0130207046026169,"MWI","female"
"6824","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6825","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6826","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6827","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6828","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6829","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6830","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6831","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6832","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6833","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6834","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6835","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6836","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6837","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6838","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6839","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6840","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6841","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6842","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6843","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6844","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6845","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6846","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6847","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6848","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,5,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6849","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,3,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6850","Neno","Y015_019",0.978735098706314,0.964292367108485,0.98921691257749,0.000764455384729058,0.000615638995838776,0.000917769332549836,4,0.0163297546128464,0.0121550516268776,0.0213832080450352,"MWI","female"
"6851","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6852","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6853","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6854","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6855","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6856","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6857","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6858","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6859","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6860","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6861","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6862","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6863","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6864","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6865","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6866","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6867","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6868","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6869","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6870","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6871","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6872","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6873","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6874","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6875","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,5,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6876","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,4,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6877","Neno","Y020_024",0.964743100046939,0.941111242608349,0.980114988800375,0.00232785574845134,0.00187465949435639,0.00279476527973847,3,0.0303568333278126,0.0229897553984633,0.0381878714691308,"MWI","female"
"6878","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6879","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6880","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6881","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6882","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6883","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6884","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6885","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6886","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6887","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6888","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6889","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6890","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6891","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6892","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6893","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6894","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6895","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6896","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6897","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6898","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6899","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6900","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6901","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6902","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,4,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6903","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,3,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6904","Neno","Y025_029",0.971649378314212,0.954977849325457,0.983649212342327,0.00245573525283582,0.00197763968743542,0.00294829915191361,5,0.0643325529949087,0.0504465445207157,0.0790732611478645,"MWI","female"
"6905","Newala Dc","Y010_014",0.723884589450144,0.439107042277991,0.907560491221099,0,0,0,4,0.00244195845725978,0.00133342623744482,0.00393982916388141,"TZA","female"
"6906","Newala Dc","Y015_019",0.94668780232976,0.856990239529295,0.98347004689219,0.000605268362849186,0.000327615154013806,0.00100271825251799,4,0.00601289112356336,0.00348144747032641,0.00955350139366761,"TZA","female"
"6907","Newala Dc","Y020_024",0.94097842578338,0.852744612672362,0.980362881067707,0.000864022474454056,0.000467627061683205,0.00143157884220171,4,0.0123926595456265,0.00759090870344098,0.019080338108464,"TZA","female"
"6908","Newala Dc","Y025_029",0.946573161539414,0.860769381076008,0.983379058494106,0.000856231325462172,0.000463411378807144,0.00141866526466711,4,0.0238119293960967,0.0146078166866442,0.0365954803288295,"TZA","female"
"6909","Newala Tc","Y010_014",0.663393631237036,0.40017420744119,0.861007907685465,0,0,0,4,0.00679048166850326,0.004140674589675,0.0105794165552888,"TZA","female"
"6910","Newala Tc","Y015_019",0.952390866606134,0.865590136584236,0.987694319045898,0.0012378020036992,0.000681512909527284,0.00203633343613083,4,0.0152671189961422,0.00975832011903694,0.0227864980447764,"TZA","female"
"6911","Newala Tc","Y020_024",0.947067288415359,0.850688917943915,0.984832151768633,0.00176645380166967,0.000972393286526651,0.00290682915027287,4,0.0287972322580479,0.0190248407339465,0.0411641828176816,"TZA","female"
"6912","Newala Tc","Y025_029",0.951917893383783,0.870007083390552,0.986754442645931,0.0017494617464397,0.000963043465417125,0.00287885062805184,4,0.0529453144013004,0.0353416055575995,0.0757607144113557,"TZA","female"
"6913","Ngabwe","Y010_014",0.769651193529497,0.572395771396998,0.91440000625845,0,0,0,2,0.0117110243725996,0.00671379510199433,0.0191070279369414,"ZMB","female"
"6914","Ngabwe","Y015_019",0.835845560287464,0.685733595493054,0.937486922790918,0.0033945685508352,0.00210219159862818,0.00509307633854675,2,0.0188812518991015,0.0111728978513998,0.03092351095194,"ZMB","female"
"6915","Ngabwe","Y020_024",0.808041443640833,0.631989783600512,0.928237663486102,0.00514482498754575,0.00318633725179737,0.00771831122819239,2,0.0452872579524822,0.0266106869405883,0.0728390985591561,"ZMB","female"
"6916","Ngabwe","Y025_029",0.852013683378865,0.706450959863261,0.945878686926183,0.00467632394709079,0.0028961086418109,0.00701569272148698,2,0.0895561383645176,0.0532381709254777,0.142314097394954,"ZMB","female"
"6917","Ngaka Modiri Molema Dm","Y010_014",0.709306915945937,0.559250376137973,0.825124662745854,0.000113876923246534,8.98423087381853e-05,0.000145048730624682,2,0.0147551355714554,0.0110660334534271,0.0190195279866306,"ZAF","female"
"6918","Ngaka Modiri Molema Dm","Y015_019",0.551466852879957,0.435853504958629,0.666176462430717,0.00715825047471178,0.00495275601360621,0.0100047838527004,2,0.044126868342752,0.0356694445627743,0.0541498521787684,"ZAF","female"
"6919","Ngaka Modiri Molema Dm","Y020_024",0.606310443189139,0.509430942013773,0.693333818001422,0.00979104348393426,0.00677132842566644,0.0136924698184547,2,0.105510460107652,0.0846476282287128,0.129587940274577,"ZAF","female"
"6920","Ngaka Modiri Molema Dm","Y025_029",0.713791344377054,0.636576663741055,0.784547620315551,0.00716302225116287,0.00495608310772743,0.0100113866100995,2,0.16355817263819,0.136067983631945,0.198603554001142,"ZAF","female"
"6921","Ngami Region","Y010_014",0.59399154320604,0.505639642212971,0.671119634784321,0,0,0,2,0.0193273406815032,0.0154721753571524,0.0237811263618686,"BWA","female"
"6922","Ngami Region","Y015_019",0.999860113831367,0.983382912103988,0.999999755781861,0.004606652153214,0.00295912172520565,0.00989373301640715,2,0.0276581873503599,0.0225483829760614,0.0339382333097132,"BWA","female"
"6923","Ngami Region","Y020_024",0.999890177194329,0.989940185878266,0.999999843426024,0.00595025383122487,0.00382163980826755,0.012785360517142,2,0.0680919643224345,0.0560468379157549,0.0834380856423833,"BWA","female"
"6924","Ngami Region","Y025_029",0.999903324483459,0.992646504978619,0.999999865770911,0.00547677200693541,0.00351771628699434,0.0117660820254411,2,0.133686021128562,0.114584493592835,0.155931310727972,"BWA","female"
"6925","Ngamiland","Y010_014",0.59399154320604,0.505639642212971,0.671119634784321,0,0,0,3,0.0193273406815032,0.0154721753571524,0.0237811263618686,"BWA","female"
"6926","Ngamiland","Y015_019",0.999860113831367,0.983382912103988,0.999999755781861,0.004606652153214,0.00295912172520565,0.00989373301640715,3,0.0276581873503599,0.0225483829760614,0.0339382333097132,"BWA","female"
"6927","Ngamiland","Y020_024",0.999890177194329,0.989940185878266,0.999999843426024,0.00595025383122487,0.00382163980826755,0.012785360517142,3,0.0680919643224345,0.0560468379157549,0.0834380856423833,"BWA","female"
"6928","Ngamiland","Y025_029",0.999903324483459,0.992646504978619,0.999999865770911,0.00547677200693541,0.00351771628699434,0.0117660820254411,3,0.133686021128562,0.114584493592835,0.155931310727972,"BWA","female"
"6929","Ngara Dc","Y010_014",0.754804689734372,0.541202233716764,0.889851890175238,0,0,0,4,0.0018734951762733,0.00125915619352619,0.00281910656215444,"TZA","female"
"6930","Ngara Dc","Y015_019",0.977654055758337,0.937670657180483,0.993943142309191,0.000509581090439741,0.000340682861137784,0.000759755418978021,4,0.00544120150244431,0.00377839559524579,0.00760625862146068,"TZA","female"
"6931","Ngara Dc","Y020_024",0.975517391788706,0.934301238537941,0.99294771367,0.000727591553523812,0.000486406622560055,0.00108488925735893,4,0.0122836357734154,0.00852043639551091,0.017256043004474,"TZA","female"
"6932","Ngara Dc","Y025_029",0.977958971985409,0.943714825335157,0.993443530464726,0.000721315940318584,0.000482211984115473,0.00107552953989392,4,0.0240290987646481,0.0165372540068125,0.0332694697428551,"TZA","female"
"6933","Ngaúma","Y010_014",0.539124932726604,0.317604273288795,0.756655934416957,0,0,0,3,0.00464069128049629,0.00304153586217032,0.00685475222059312,"MOZ","female"
"6934","Ngaúma","Y015_019",0.617941910054846,0.399441735320062,0.797127935962471,0.00390291979842795,0.00231282553569916,0.00625793221607615,3,0.0137306751885683,0.0093837722680055,0.0196651717120352,"MOZ","female"
"6935","Ngaúma","Y020_024",0.651981448935279,0.450788254346619,0.816348765924788,0.0039097918090568,0.00231689362743801,0.00626896754420759,3,0.0341254478252994,0.0237489251349968,0.0464400067874592,"MOZ","female"
"6936","Ngaúma","Y025_029",0.720523411955131,0.529325187136678,0.861565502548313,0.00357617128412451,0.00211923493853816,0.00573387686122267,3,0.0523213731887729,0.0371247466899564,0.0697236862506892,"MOZ","female"
"6937","Ngoma","Y010_014",0.559312858144036,0.386661686070628,0.722237391567566,0,0,0,2,0.00230277152593841,0.00169884029514899,0.00310638257670791,"RWA","female"
"6938","Ngoma","Y015_019",0.845286831562639,0.645491797559789,0.956965923232665,0.000344238718211121,0.000266109111987775,0.000446307116774786,2,0.00555557628459881,0.00420081100999639,0.00724460008840644,"RWA","female"
"6939","Ngoma","Y020_024",0.815979370349648,0.60335341263578,0.938209570172195,0.000505550111718625,0.000390811626651524,0.000655441718647504,2,0.0098771553231993,0.00731519164020588,0.0131842129396233,"RWA","female"
"6940","Ngoma","Y025_029",0.86972877767766,0.711639157156721,0.958516199894973,0.000512314712007354,0.000396041068866486,0.000664211706522087,2,0.0177704587161545,0.0134062735622053,0.0228313638785286,"RWA","female"
"6941","Ngora","Y010_014",0.767941268891952,0.598545231344462,0.887120684470244,0,0,0,3,0.00314647233889896,0.00194576515631627,0.00485843934771627,"UGA","female"
"6942","Ngora","Y015_019",0.850976130596594,0.730767553911454,0.926850639066256,0.00114888811233982,0.000682222523644646,0.00181404443605651,3,0.00656792651946155,0.00404833124545055,0.00999271305807386,"UGA","female"
"6943","Ngora","Y020_024",0.827870222262139,0.703220337786635,0.912259137742264,0.00143227459114568,0.000850461228774371,0.00226164847216316,3,0.0152568936954402,0.00947543239699528,0.0226369396766854,"UGA","female"
"6944","Ngora","Y025_029",0.862999796744067,0.749685731310137,0.933304860874023,0.00129445479462383,0.000768642849642037,0.00204395911277943,3,0.0267757559949936,0.0167219408535665,0.0396713547234684,"UGA","female"
"6945","Ngorongoro Dc","Y010_014",0.660986705776968,0.352459878076742,0.88727280654163,0,0,0,4,0.00105835633854562,0.000543628474431773,0.0019836313628606,"TZA","female"
"6946","Ngorongoro Dc","Y015_019",0.937935813308897,0.811783486608271,0.979889488924133,0.000225654220203816,0.000111093923208513,0.000388861079354426,4,0.00184269339071002,0.00101604059880363,0.00329685390661261,"TZA","female"
"6947","Ngorongoro Dc","Y020_024",0.931301498146762,0.811398073144456,0.976053605433148,0.000322204209705912,0.000158621118103226,0.000555272946519101,4,0.00339425825956701,0.00190609956232312,0.00537824900375335,"TZA","female"
"6948","Ngorongoro Dc","Y025_029",0.937445934182165,0.827334299911528,0.977510631155698,0.000319463655242591,0.000157272103184917,0.00055054919461263,4,0.00716021857041162,0.00396526989792825,0.0114214913691806,"TZA","female"
"6949","Ngororero","Y010_014",0.529483834997184,0.372788528621946,0.687131303801771,0,0,0,2,0.00229826369706908,0.00174781105053088,0.0029329525761395,"RWA","female"
"6950","Ngororero","Y015_019",0.862725909116453,0.693712179575453,0.964369382590445,0.00032546408051578,0.000256742231480549,0.00041536045588249,2,0.00538700031705021,0.00417050076336883,0.00675369901278007,"RWA","female"
"6951","Ngororero","Y020_024",0.835740960613727,0.653193455362654,0.952149833644882,0.000477988420969429,0.000377063478137921,0.000610008286739457,2,0.0090566249525284,0.00662754958310252,0.0120753259722984,"RWA","female"
"6952","Ngororero","Y025_029",0.88461927113018,0.737604627550501,0.965891498242188,0.000484390337087797,0.000382113762964149,0.000618178188362215,2,0.0163507175409096,0.0124816718491334,0.020923423030537,"RWA","female"
"6953","Nhamatanda","Y010_014",0.200291896404691,0.115999769235463,0.308094533500556,0,0,0,3,0.00926118752044849,0.00743569727062702,0.0111757194062526,"MOZ","female"
"6954","Nhamatanda","Y015_019",0.495523699834906,0.360107994145243,0.63508062905196,0.0188454785261667,0.0163383883431412,0.0213478425036371,3,0.0289736170636602,0.0245694760510222,0.0343444932724992,"MOZ","female"
