DHS area,Age at First Sexual Experience: Women age 20-49,Age at First Sexual Experience: Women age 25-49,country,level,area,age
Eastern Cape,17.4,17.5,ZAF,2,Buffalo City Mm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,Sarah Baartman Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,Sarah Baartman Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,Sarah Baartman Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,Sarah Baartman Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,Amathole Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,Amathole Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,Amathole Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,Amathole Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,C Hani Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,C Hani Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,C Hani Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,C Hani Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,Joe Gqabi Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,Joe Gqabi Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,Joe Gqabi Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,Joe Gqabi Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,O Tambo Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,O Tambo Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,O Tambo Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,O Tambo Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,A Nzo Dm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,A Nzo Dm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,A Nzo Dm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,A Nzo Dm,Y025_Y029
Eastern Cape,17.4,17.5,ZAF,2,N Mandela Bay Mm,Y010_Y014
Eastern Cape,17.4,17.5,ZAF,2,N Mandela Bay Mm,Y015_Y019
Eastern Cape,17.4,17.5,ZAF,2,N Mandela Bay Mm,Y020_Y024
Eastern Cape,17.4,17.5,ZAF,2,N Mandela Bay Mm,Y025_Y029
Northern Cape,18.5,18.6,ZAF,1,Northern Cape,Y010_Y014
Northern Cape,18.5,18.6,ZAF,1,Northern Cape,Y015_Y019
Northern Cape,18.5,18.6,ZAF,1,Northern Cape,Y020_Y024
Northern Cape,18.5,18.6,ZAF,1,Northern Cape,Y025_Y029
Northern Cape,18.5,18.6,ZAF,2,Namakwa Dm,Y010_Y014
Northern Cape,18.5,18.6,ZAF,2,Namakwa Dm,Y015_Y019
Northern Cape,18.5,18.6,ZAF,2,Namakwa Dm,Y020_Y024
Northern Cape,18.5,18.6,ZAF,2,Namakwa Dm,Y025_Y029
Northern Cape,18.5,18.6,ZAF,2,Pixley Ka Seme Dm,Y010_Y014
Northern Cape,18.5,18.6,ZAF,2,Pixley Ka Seme Dm,Y015_Y019
Northern Cape,18.5,18.6,ZAF,2,Pixley Ka Seme Dm,Y020_Y024
Northern Cape,18.5,18.6,ZAF,2,Pixley Ka Seme Dm,Y025_Y029
Northern Cape,18.5,18.6,ZAF,2,Zf Mgcawu Dm,Y010_Y014
Northern Cape,18.5,18.6,ZAF,2,Zf Mgcawu Dm,Y015_Y019
Northern Cape,18.5,18.6,ZAF,2,Zf Mgcawu Dm,Y020_Y024
Northern Cape,18.5,18.6,ZAF,2,Zf Mgcawu Dm,Y025_Y029
Northern Cape,18.5,18.6,ZAF,2,Frances Baard Dm,Y010_Y014
Northern Cape,18.5,18.6,ZAF,2,Frances Baard Dm,Y015_Y019
Northern Cape,18.5,18.6,ZAF,2,Frances Baard Dm,Y020_Y024
Northern Cape,18.5,18.6,ZAF,2,Frances Baard Dm,Y025_Y029
Northern Cape,18.5,18.6,ZAF,2,J T Gaetsewe Dm,Y010_Y014
Northern Cape,18.5,18.6,ZAF,2,J T Gaetsewe Dm,Y015_Y019
Northern Cape,18.5,18.6,ZAF,2,J T Gaetsewe Dm,Y020_Y024
Northern Cape,18.5,18.6,ZAF,2,J T Gaetsewe Dm,Y025_Y029
Free State,18.2,18.2,ZAF,1,Free State,Y010_Y014
Free State,18.2,18.2,ZAF,1,Free State,Y015_Y019
Free State,18.2,18.2,ZAF,1,Free State,Y020_Y024
Free State,18.2,18.2,ZAF,1,Free State,Y025_Y029
Free State,18.2,18.2,ZAF,2,Xhariep Dm,Y010_Y014
Free State,18.2,18.2,ZAF,2,Xhariep Dm,Y015_Y019
Free State,18.2,18.2,ZAF,2,Xhariep Dm,Y020_Y024
Free State,18.2,18.2,ZAF,2,Xhariep Dm,Y025_Y029
Free State,18.2,18.2,ZAF,2,Lejweleputswa Dm,Y010_Y014
Free State,18.2,18.2,ZAF,2,Lejweleputswa Dm,Y015_Y019
Free State,18.2,18.2,ZAF,2,Lejweleputswa Dm,Y020_Y024
Free State,18.2,18.2,ZAF,2,Lejweleputswa Dm,Y025_Y029
Free State,18.2,18.2,ZAF,2,T Mofutsanyana Dm,Y010_Y014
Free State,18.2,18.2,ZAF,2,T Mofutsanyana Dm,Y015_Y019
Free State,18.2,18.2,ZAF,2,T Mofutsanyana Dm,Y020_Y024
Free State,18.2,18.2,ZAF,2,T Mofutsanyana Dm,Y025_Y029
Free State,18.2,18.2,ZAF,2,Fezile Dabi Dm,Y010_Y014
Free State,18.2,18.2,ZAF,2,Fezile Dabi Dm,Y015_Y019
Free State,18.2,18.2,ZAF,2,Fezile Dabi Dm,Y020_Y024
Free State,18.2,18.2,ZAF,2,Fezile Dabi Dm,Y025_Y029
Free State,18.2,18.2,ZAF,2,Mangaung Mm,Y010_Y014
Free State,18.2,18.2,ZAF,2,Mangaung Mm,Y015_Y019
Free State,18.2,18.2,ZAF,2,Mangaung Mm,Y020_Y024
Free State,18.2,18.2,ZAF,2,Mangaung Mm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,1,Kwazulu-natal,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,1,Kwazulu-natal,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,1,Kwazulu-natal,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,1,Kwazulu-natal,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Ethekwini Mm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Ethekwini Mm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Ethekwini Mm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Ethekwini Mm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Ugu Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Ugu Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Ugu Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Ugu Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Umgungundlovu Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Umgungundlovu Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Umgungundlovu Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Umgungundlovu Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Uthukela Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Uthukela Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Uthukela Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Uthukela Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Umzinyathi Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Umzinyathi Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Umzinyathi Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Umzinyathi Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Amajuba Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Amajuba Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Amajuba Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Amajuba Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Zululand Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Zululand Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Zululand Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Zululand Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Umkhanyakude Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Umkhanyakude Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Umkhanyakude Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Umkhanyakude Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,King Cetshwayo Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,King Cetshwayo Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,King Cetshwayo Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,King Cetshwayo Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Ilembe Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Ilembe Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Ilembe Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Ilembe Dm,Y025_Y029
KwaZulu-Natal,18.7,18.6,ZAF,2,Harry Gwala Dm,Y010_Y014
KwaZulu-Natal,18.7,18.6,ZAF,2,Harry Gwala Dm,Y015_Y019
KwaZulu-Natal,18.7,18.6,ZAF,2,Harry Gwala Dm,Y020_Y024
KwaZulu-Natal,18.7,18.6,ZAF,2,Harry Gwala Dm,Y025_Y029
North West,17.9,18,ZAF,1,North West,Y010_Y014
North West,17.9,18,ZAF,1,North West,Y015_Y019
North West,17.9,18,ZAF,1,North West,Y020_Y024
North West,17.9,18,ZAF,1,North West,Y025_Y029
North West,17.9,18,ZAF,2,Bojanala Platinum Dm,Y010_Y014
North West,17.9,18,ZAF,2,Bojanala Platinum Dm,Y015_Y019
North West,17.9,18,ZAF,2,Bojanala Platinum Dm,Y020_Y024
North West,17.9,18,ZAF,2,Bojanala Platinum Dm,Y025_Y029
North West,17.9,18,ZAF,2,Ngaka Modiri Molema Dm,Y010_Y014
North West,17.9,18,ZAF,2,Ngaka Modiri Molema Dm,Y015_Y019
North West,17.9,18,ZAF,2,Ngaka Modiri Molema Dm,Y020_Y024
North West,17.9,18,ZAF,2,Ngaka Modiri Molema Dm,Y025_Y029
North West,17.9,18,ZAF,2,Ruth Segomotsi Mompati Dm,Y010_Y014
North West,17.9,18,ZAF,2,Ruth Segomotsi Mompati Dm,Y015_Y019
North West,17.9,18,ZAF,2,Ruth Segomotsi Mompati Dm,Y020_Y024
North West,17.9,18,ZAF,2,Ruth Segomotsi Mompati Dm,Y025_Y029
North West,17.9,18,ZAF,2,Dr K Kaunda Dm,Y010_Y014
North West,17.9,18,ZAF,2,Dr K Kaunda Dm,Y015_Y019
North West,17.9,18,ZAF,2,Dr K Kaunda Dm,Y020_Y024
North West,17.9,18,ZAF,2,Dr K Kaunda Dm,Y025_Y029
Gauteng,17.8,17.8,ZAF,1,Gauteng,Y010_Y014
Gauteng,17.8,17.8,ZAF,1,Gauteng,Y015_Y019
Gauteng,17.8,17.8,ZAF,1,Gauteng,Y020_Y024
Gauteng,17.8,17.8,ZAF,1,Gauteng,Y025_Y029
Gauteng,17.8,17.8,ZAF,2,Ekurhuleni Mm,Y010_Y014
Gauteng,17.8,17.8,ZAF,2,Ekurhuleni Mm,Y015_Y019
Gauteng,17.8,17.8,ZAF,2,Ekurhuleni Mm,Y020_Y024
Gauteng,17.8,17.8,ZAF,2,Ekurhuleni Mm,Y025_Y029
Gauteng,17.8,17.8,ZAF,2,Sedibeng Dm,Y010_Y014
Gauteng,17.8,17.8,ZAF,2,Sedibeng Dm,Y015_Y019
Gauteng,17.8,17.8,ZAF,2,Sedibeng Dm,Y020_Y024
Gauteng,17.8,17.8,ZAF,2,Sedibeng Dm,Y025_Y029
Gauteng,17.8,17.8,ZAF,2,West Rand Dm,Y010_Y014
Gauteng,17.8,17.8,ZAF,2,West Rand Dm,Y015_Y019
Gauteng,17.8,17.8,ZAF,2,West Rand Dm,Y020_Y024
Gauteng,17.8,17.8,ZAF,2,West Rand Dm,Y025_Y029
Gauteng,17.8,17.8,ZAF,2,Johannesburg Mm,Y010_Y014
Gauteng,17.8,17.8,ZAF,2,Johannesburg Mm,Y015_Y019
Gauteng,17.8,17.8,ZAF,2,Johannesburg Mm,Y020_Y024
Gauteng,17.8,17.8,ZAF,2,Johannesburg Mm,Y025_Y029
Gauteng,17.8,17.8,ZAF,2,Tshwane Mm,Y010_Y014
Gauteng,17.8,17.8,ZAF,2,Tshwane Mm,Y015_Y019
Gauteng,17.8,17.8,ZAF,2,Tshwane Mm,Y020_Y024
Gauteng,17.8,17.8,ZAF,2,Tshwane Mm,Y025_Y029
Mpumalanga,17.7,17.7,ZAF,1,Mpumalanga,Y010_Y014
Mpumalanga,17.7,17.7,ZAF,1,Mpumalanga,Y015_Y019
Mpumalanga,17.7,17.7,ZAF,1,Mpumalanga,Y020_Y024
Mpumalanga,17.7,17.7,ZAF,1,Mpumalanga,Y025_Y029
Mpumalanga,17.7,17.7,ZAF,2,G Sibande Dm,Y010_Y014
Mpumalanga,17.7,17.7,ZAF,2,G Sibande Dm,Y015_Y019
Mpumalanga,17.7,17.7,ZAF,2,G Sibande Dm,Y020_Y024
Mpumalanga,17.7,17.7,ZAF,2,G Sibande Dm,Y025_Y029
Mpumalanga,17.7,17.7,ZAF,2,Nkangala Dm,Y010_Y014
Mpumalanga,17.7,17.7,ZAF,2,Nkangala Dm,Y015_Y019
Mpumalanga,17.7,17.7,ZAF,2,Nkangala Dm,Y020_Y024
Mpumalanga,17.7,17.7,ZAF,2,Nkangala Dm,Y025_Y029
Mpumalanga,17.7,17.7,ZAF,2,Ehlanzeni Dm,Y010_Y014
Mpumalanga,17.7,17.7,ZAF,2,Ehlanzeni Dm,Y015_Y019
Mpumalanga,17.7,17.7,ZAF,2,Ehlanzeni Dm,Y020_Y024
Mpumalanga,17.7,17.7,ZAF,2,Ehlanzeni Dm,Y025_Y029
Limpopo,17.9,17.9,ZAF,1,Limpopo,Y010_Y014
Limpopo,17.9,17.9,ZAF,1,Limpopo,Y015_Y019
Limpopo,17.9,17.9,ZAF,1,Limpopo,Y020_Y024
Limpopo,17.9,17.9,ZAF,1,Limpopo,Y025_Y029
Limpopo,17.9,17.9,ZAF,2,Mopani Dm,Y010_Y014
Limpopo,17.9,17.9,ZAF,2,Mopani Dm,Y015_Y019
Limpopo,17.9,17.9,ZAF,2,Mopani Dm,Y020_Y024
Limpopo,17.9,17.9,ZAF,2,Mopani Dm,Y025_Y029
Limpopo,17.9,17.9,ZAF,2,Vhembe Dm,Y010_Y014
Limpopo,17.9,17.9,ZAF,2,Vhembe Dm,Y015_Y019
Limpopo,17.9,17.9,ZAF,2,Vhembe Dm,Y020_Y024
Limpopo,17.9,17.9,ZAF,2,Vhembe Dm,Y025_Y029
Limpopo,17.9,17.9,ZAF,2,Capricorn Dm,Y010_Y014
Limpopo,17.9,17.9,ZAF,2,Capricorn Dm,Y015_Y019
Limpopo,17.9,17.9,ZAF,2,Capricorn Dm,Y020_Y024
Limpopo,17.9,17.9,ZAF,2,Capricorn Dm,Y025_Y029
Limpopo,17.9,17.9,ZAF,2,Waterberg Dm,Y010_Y014
Limpopo,17.9,17.9,ZAF,2,Waterberg Dm,Y015_Y019
Limpopo,17.9,17.9,ZAF,2,Waterberg Dm,Y020_Y024
Limpopo,17.9,17.9,ZAF,2,Waterberg Dm,Y025_Y029
Limpopo,17.9,17.9,ZAF,2,Sekhukhune Dm,Y010_Y014
Limpopo,17.9,17.9,ZAF,2,Sekhukhune Dm,Y015_Y019
Limpopo,17.9,17.9,ZAF,2,Sekhukhune Dm,Y020_Y024
Limpopo,17.9,17.9,ZAF,2,Sekhukhune Dm,Y025_Y029
Total,18.1,18.1,ZAF,0,South Africa,Y010_Y014
Total,18.1,18.1,ZAF,0,South Africa,Y015_Y019
Total,18.1,18.1,ZAF,0,South Africa,Y020_Y024
Total,18.1,18.1,ZAF,0,South Africa,Y025_Y029
Mainland,17,16.9,TZA,1,Mainland,Y010_Y014
Mainland,17,16.9,TZA,1,Mainland,Y015_Y019
Mainland,17,16.9,TZA,1,Mainland,Y020_Y024
Mainland,17,16.9,TZA,1,Mainland,Y025_Y029
Western,16.9,16.8,TZA,2,,Y010_Y014
Western,16.9,16.8,TZA,2,,Y015_Y019
Western,16.9,16.8,TZA,2,,Y020_Y024
Western,16.9,16.8,TZA,2,,Y025_Y029
Tabora,16.2,16.2,TZA,3,Tabora,Y010_Y014
Tabora,16.2,16.2,TZA,3,Tabora,Y015_Y019
Tabora,16.2,16.2,TZA,3,Tabora,Y020_Y024
Tabora,16.2,16.2,TZA,3,Tabora,Y025_Y029
Tabora,16.2,16.2,TZA,4,Igunga Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Igunga Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Igunga Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Igunga Dc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Kaliua Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Kaliua Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Kaliua Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Kaliua Dc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Nzega Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Nzega Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Nzega Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Nzega Dc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Nzega Tc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Nzega Tc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Nzega Tc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Nzega Tc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Sikonge Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Sikonge Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Sikonge Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Sikonge Dc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Tabora Mc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Tabora Mc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Tabora Mc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Tabora Mc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Urambo Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Urambo Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Urambo Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Urambo Dc,Y025_Y029
Tabora,16.2,16.2,TZA,4,Uyui Dc,Y010_Y014
Tabora,16.2,16.2,TZA,4,Uyui Dc,Y015_Y019
Tabora,16.2,16.2,TZA,4,Uyui Dc,Y020_Y024
Tabora,16.2,16.2,TZA,4,Uyui Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,3,Kigoma,Y010_Y014
Kigoma,18.1,18.1,TZA,3,Kigoma,Y015_Y019
Kigoma,18.1,18.1,TZA,3,Kigoma,Y020_Y024
Kigoma,18.1,18.1,TZA,3,Kigoma,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Buhigwe Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Buhigwe Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Buhigwe Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Buhigwe Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kakonko Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kakonko Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kakonko Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kakonko Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kasulu Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kasulu Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kasulu Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kasulu Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kasulu Tc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kasulu Tc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kasulu Tc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kasulu Tc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kibondo Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kibondo Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kibondo Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kibondo Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kigoma Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kigoma Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kigoma Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kigoma Dc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Kigoma Ujiji Mc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Kigoma Ujiji Mc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Kigoma Ujiji Mc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Kigoma Ujiji Mc,Y025_Y029
Kigoma,18.1,18.1,TZA,4,Uvinza Dc,Y010_Y014
Kigoma,18.1,18.1,TZA,4,Uvinza Dc,Y015_Y019
Kigoma,18.1,18.1,TZA,4,Uvinza Dc,Y020_Y024
Kigoma,18.1,18.1,TZA,4,Uvinza Dc,Y025_Y029
Northern,17.5,17.4,TZA,2,,Y010_Y014
Northern,17.5,17.4,TZA,2,,Y015_Y019
Northern,17.5,17.4,TZA,2,,Y020_Y024
Northern,17.5,17.4,TZA,2,,Y025_Y029
Arusha,18,18.1,TZA,3,Arusha,Y010_Y014
Arusha,18,18.1,TZA,3,Arusha,Y015_Y019
Arusha,18,18.1,TZA,3,Arusha,Y020_Y024
Arusha,18,18.1,TZA,3,Arusha,Y025_Y029
Arusha,18,18.1,TZA,4,Arusha Cc,Y010_Y014
Arusha,18,18.1,TZA,4,Arusha Cc,Y015_Y019
Arusha,18,18.1,TZA,4,Arusha Cc,Y020_Y024
Arusha,18,18.1,TZA,4,Arusha Cc,Y025_Y029
Arusha,18,18.1,TZA,4,Arusha Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Arusha Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Arusha Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Arusha Dc,Y025_Y029
Arusha,18,18.1,TZA,4,Karatu Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Karatu Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Karatu Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Karatu Dc,Y025_Y029
Arusha,18,18.1,TZA,4,Longido Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Longido Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Longido Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Longido Dc,Y025_Y029
Arusha,18,18.1,TZA,4,Meru Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Meru Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Meru Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Meru Dc,Y025_Y029
Arusha,18,18.1,TZA,4,Monduli Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Monduli Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Monduli Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Monduli Dc,Y025_Y029
Arusha,18,18.1,TZA,4,Ngorongoro Dc,Y010_Y014
Arusha,18,18.1,TZA,4,Ngorongoro Dc,Y015_Y019
Arusha,18,18.1,TZA,4,Ngorongoro Dc,Y020_Y024
Arusha,18,18.1,TZA,4,Ngorongoro Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,3,Kilimanjaro,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,3,Kilimanjaro,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,3,Kilimanjaro,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,3,Kilimanjaro,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Hai Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Hai Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Hai Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Hai Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Moshi Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Moshi Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Moshi Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Moshi Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Moshi Mc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Moshi Mc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Moshi Mc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Moshi Mc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Mwanga Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Mwanga Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Mwanga Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Mwanga Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Rombo Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Rombo Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Rombo Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Rombo Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Same Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Same Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Same Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Same Dc,Y025_Y029
Kilimanjaro,18.1,18.1,TZA,4,Siha Dc,Y010_Y014
Kilimanjaro,18.1,18.1,TZA,4,Siha Dc,Y015_Y019
Kilimanjaro,18.1,18.1,TZA,4,Siha Dc,Y020_Y024
Kilimanjaro,18.1,18.1,TZA,4,Siha Dc,Y025_Y029
Tanga,16.8,16.7,TZA,3,Tanga,Y010_Y014
Tanga,16.8,16.7,TZA,3,Tanga,Y015_Y019
Tanga,16.8,16.7,TZA,3,Tanga,Y020_Y024
Tanga,16.8,16.7,TZA,3,Tanga,Y025_Y029
Tanga,16.8,16.7,TZA,4,Bumbuli Dc,Y010_Y014
Tanga,16.8,16.7,TZA,4,Bumbuli Dc,Y015_Y019
